46457	<http://bio2rdf.org/affymetrix_vocabulary:transcript-assignment>
26128	<http://bio2rdf.org/affymetrix_vocabulary:x-unigene>
25487	<http://bio2rdf.org/affymetrix_vocabulary:process>
23735	<http://bio2rdf.org/affymetrix_vocabulary:function>
19451	<http://bio2rdf.org/affymetrix_vocabulary:x-refseq>
17612	<http://bio2rdf.org/affymetrix_vocabulary:location>
15497	<http://bio2rdf.org/affymetrix_vocabulary:alignments>
15334	<http://bio2rdf.org/affymetrix_vocabulary:genome-version>
15333	<http://www.w3.org/2000/01/rdf-schema#label>
15333	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
15333	<http://rdfs.org/ns/void#inDataset>
15333	<http://bio2rdf.org/affymetrix_vocabulary:transcript>
15333	<http://bio2rdf.org/affymetrix_vocabulary:target-description>
15333	<http://bio2rdf.org/affymetrix_vocabulary:species-scientific-name>
15333	<http://bio2rdf.org/affymetrix_vocabulary:sequence-type>
15333	<http://bio2rdf.org/affymetrix_vocabulary:sequence-source>
15333	<http://bio2rdf.org/affymetrix_vocabulary:representative-public-id>
15333	<http://bio2rdf.org/affymetrix_vocabulary:probe-set-id>
15333	<http://bio2rdf.org/affymetrix_vocabulary:genechip-array>
15333	<http://bio2rdf.org/affymetrix_vocabulary:annotation-description>
15333	<http://bio2rdf.org/affymetrix_vocabulary:annotation-date>
11620	<http://bio2rdf.org/affymetrix_vocabulary:unigene-cluster-type>
10387	<http://bio2rdf.org/affymetrix_vocabulary:x-uniprot>
7508	<http://bio2rdf.org/affymetrix_vocabulary:x-symbol>
7508	<http://bio2rdf.org/affymetrix_vocabulary:x-geneid>
7508	<http://bio2rdf.org/affymetrix_vocabulary:gene-title>
6943	<http://bio2rdf.org/affymetrix_vocabulary:chromosomal-location>
5520	<http://bio2rdf.org/affymetrix_vocabulary:x-ensembl>
5313	<http://bio2rdf.org/affymetrix_vocabulary:annotation-notes>
1795	<http://bio2rdf.org/affymetrix_vocabulary:trans-membrane>
1173	<http://bio2rdf.org/affymetrix_vocabulary:x-interpro>
982	<http://bio2rdf.org/affymetrix_vocabulary:x-ec>
253	<http://bio2rdf.org/affymetrix_vocabulary:pathway>
19	<http://bio2rdf.org/affymetrix_vocabulary:qtl>
9	<http://bio2rdf.org/affymetrix_vocabulary:x-rgd>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-tabular-format-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-netaffx-build>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-method>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ipi-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-ucsc>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-species>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:entrezgene-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:chip_type>
