78933	<http://bio2rdf.org/affymetrix_vocabulary:transcript-assignment>
51427	<http://bio2rdf.org/affymetrix_vocabulary:x-refseq>
43429	<http://bio2rdf.org/affymetrix_vocabulary:x-unigene>
42690	<http://bio2rdf.org/affymetrix_vocabulary:process>
40595	<http://bio2rdf.org/affymetrix_vocabulary:function>
29974	<http://bio2rdf.org/affymetrix_vocabulary:location>
24129	<http://bio2rdf.org/affymetrix_vocabulary:genome-version>
24128	<http://www.w3.org/2000/01/rdf-schema#label>
24128	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
24128	<http://rdfs.org/ns/void#inDataset>
24128	<http://bio2rdf.org/affymetrix_vocabulary:transcript>
24128	<http://bio2rdf.org/affymetrix_vocabulary:species-scientific-name>
24128	<http://bio2rdf.org/affymetrix_vocabulary:sequence-type>
24128	<http://bio2rdf.org/affymetrix_vocabulary:probe-set-id>
24128	<http://bio2rdf.org/affymetrix_vocabulary:genechip-array>
24128	<http://bio2rdf.org/affymetrix_vocabulary:annotation-description>
24128	<http://bio2rdf.org/affymetrix_vocabulary:annotation-date>
24126	<http://bio2rdf.org/affymetrix_vocabulary:sequence-source>
24117	<http://bio2rdf.org/affymetrix_vocabulary:target-description>
24117	<http://bio2rdf.org/affymetrix_vocabulary:representative-public-id>
23616	<http://bio2rdf.org/affymetrix_vocabulary:alignments>
19771	<http://bio2rdf.org/affymetrix_vocabulary:x-uniprot>
17809	<http://bio2rdf.org/affymetrix_vocabulary:x-geneid>
17771	<http://bio2rdf.org/affymetrix_vocabulary:x-symbol>
17771	<http://bio2rdf.org/affymetrix_vocabulary:gene-title>
16304	<http://bio2rdf.org/affymetrix_vocabulary:unigene-cluster-type>
14635	<http://bio2rdf.org/affymetrix_vocabulary:annotation-notes>
12762	<http://bio2rdf.org/affymetrix_vocabulary:x-ensembl>
5091	<http://bio2rdf.org/affymetrix_vocabulary:trans-membrane>
3094	<http://bio2rdf.org/affymetrix_vocabulary:x-interpro>
2765	<http://bio2rdf.org/affymetrix_vocabulary:x-ec>
278	<http://bio2rdf.org/affymetrix_vocabulary:chromosomal-location>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-tabular-format-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-netaffx-build>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-method>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ipi-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-ucsc>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-species>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:entrezgene-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:chip_type>
