141284	<http://bio2rdf.org/affymetrix_vocabulary:transcript-assignment>
58648	<http://bio2rdf.org/affymetrix_vocabulary:x-uniprot>
53589	<http://bio2rdf.org/affymetrix_vocabulary:process>
51271	<http://bio2rdf.org/affymetrix_vocabulary:x-refseq>
49964	<http://bio2rdf.org/affymetrix_vocabulary:function>
44733	<http://bio2rdf.org/affymetrix_vocabulary:location>
40743	<http://bio2rdf.org/affymetrix_vocabulary:x-unigene>
38268	<http://bio2rdf.org/affymetrix_vocabulary:annotation-notes>
24691	<http://bio2rdf.org/affymetrix_vocabulary:alignments>
22646	<http://bio2rdf.org/affymetrix_vocabulary:genome-version>
22645	<http://www.w3.org/2000/01/rdf-schema#label>
22645	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
22645	<http://rdfs.org/ns/void#inDataset>
22645	<http://bio2rdf.org/affymetrix_vocabulary:transcript>
22645	<http://bio2rdf.org/affymetrix_vocabulary:target-description>
22645	<http://bio2rdf.org/affymetrix_vocabulary:species-scientific-name>
22645	<http://bio2rdf.org/affymetrix_vocabulary:sequence-type>
22645	<http://bio2rdf.org/affymetrix_vocabulary:sequence-source>
22645	<http://bio2rdf.org/affymetrix_vocabulary:representative-public-id>
22645	<http://bio2rdf.org/affymetrix_vocabulary:probe-set-id>
22645	<http://bio2rdf.org/affymetrix_vocabulary:genechip-array>
22645	<http://bio2rdf.org/affymetrix_vocabulary:annotation-description>
22645	<http://bio2rdf.org/affymetrix_vocabulary:annotation-date>
16868	<http://bio2rdf.org/affymetrix_vocabulary:unigene-cluster-type>
15714	<http://bio2rdf.org/affymetrix_vocabulary:x-symbol>
15714	<http://bio2rdf.org/affymetrix_vocabulary:gene-title>
15713	<http://bio2rdf.org/affymetrix_vocabulary:x-geneid>
14918	<http://bio2rdf.org/affymetrix_vocabulary:chromosomal-location>
13339	<http://bio2rdf.org/affymetrix_vocabulary:x-ensembl>
10831	<http://bio2rdf.org/affymetrix_vocabulary:x-omim>
4236	<http://bio2rdf.org/affymetrix_vocabulary:trans-membrane>
2388	<http://bio2rdf.org/affymetrix_vocabulary:x-ec>
1938	<http://bio2rdf.org/affymetrix_vocabulary:x-interpro>
1244	<http://bio2rdf.org/affymetrix_vocabulary:pathway>
1	<http://bio2rdf.org/affymetrix_vocabulary:unigene-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-tabular-format-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-netaffx-build>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-method>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:mirbase-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:mirbase-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ipi-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-ucsc>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-ncbi>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-species>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:entrezgene-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:chip_type>
