26024	<http://bio2rdf.org/affymetrix_vocabulary:transcript-assignment>
24575	<http://bio2rdf.org/affymetrix_vocabulary:process>
20431	<http://bio2rdf.org/affymetrix_vocabulary:function>
17147	<http://bio2rdf.org/affymetrix_vocabulary:location>
15021	<http://bio2rdf.org/affymetrix_vocabulary:x-unigene>
13296	<http://bio2rdf.org/affymetrix_vocabulary:x-refseq>
8984	<http://bio2rdf.org/affymetrix_vocabulary:alignments>
8792	<http://bio2rdf.org/affymetrix_vocabulary:genome-version>
8791	<http://www.w3.org/2000/01/rdf-schema#label>
8791	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
8791	<http://rdfs.org/ns/void#inDataset>
8791	<http://bio2rdf.org/affymetrix_vocabulary:transcript>
8791	<http://bio2rdf.org/affymetrix_vocabulary:target-description>
8791	<http://bio2rdf.org/affymetrix_vocabulary:species-scientific-name>
8791	<http://bio2rdf.org/affymetrix_vocabulary:sequence-type>
8791	<http://bio2rdf.org/affymetrix_vocabulary:sequence-source>
8791	<http://bio2rdf.org/affymetrix_vocabulary:representative-public-id>
8791	<http://bio2rdf.org/affymetrix_vocabulary:probe-set-id>
8791	<http://bio2rdf.org/affymetrix_vocabulary:genechip-array>
8791	<http://bio2rdf.org/affymetrix_vocabulary:annotation-description>
8791	<http://bio2rdf.org/affymetrix_vocabulary:annotation-date>
8276	<http://bio2rdf.org/affymetrix_vocabulary:x-uniprot>
6769	<http://bio2rdf.org/affymetrix_vocabulary:unigene-cluster-type>
5505	<http://bio2rdf.org/affymetrix_vocabulary:annotation-notes>
5384	<http://bio2rdf.org/affymetrix_vocabulary:x-symbol>
5384	<http://bio2rdf.org/affymetrix_vocabulary:x-geneid>
5384	<http://bio2rdf.org/affymetrix_vocabulary:gene-title>
5036	<http://bio2rdf.org/affymetrix_vocabulary:chromosomal-location>
3825	<http://bio2rdf.org/affymetrix_vocabulary:x-ensembl>
1338	<http://bio2rdf.org/affymetrix_vocabulary:trans-membrane>
883	<http://bio2rdf.org/affymetrix_vocabulary:x-ec>
776	<http://bio2rdf.org/affymetrix_vocabulary:x-interpro>
327	<http://bio2rdf.org/affymetrix_vocabulary:pathway>
61	<http://bio2rdf.org/affymetrix_vocabulary:qtl>
16	<http://bio2rdf.org/affymetrix_vocabulary:x-rgd>
3	<http://bio2rdf.org/affymetrix_vocabulary:x-mgi>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:refseq-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-tabular-format-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-netaffx-build>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-method>
1	<http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ipi-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-ucsc>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-version-create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:genome-species>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:genbank-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:entrezgene-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-version>
1	<http://bio2rdf.org/affymetrix_vocabulary:ensembl-date>
1	<http://bio2rdf.org/affymetrix_vocabulary:create_date>
1	<http://bio2rdf.org/affymetrix_vocabulary:chip_type>
