53	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
32	<http://www.w3.org/2002/07/owl#sameAs>
28	<http://xmlns.com/foaf/0.1/name>
26	<http://xmlns.com/foaf/0.1/page>
26	<http://www.w3.org/2000/01/rdf-schema#seeAlso>
19	<http://xmlns.com/foaf/0.1/mbox_sha1sum>
17	<http://xmlns.com/foaf/0.1/member>
17	<http://xmlns.com/foaf/0.1/maker>
17	<http://xmlns.com/foaf/0.1/made>
17	<http://swrc.ontoware.org/ontology#author>
17	<http://swrc.ontoware.org/ontology#affiliation>
17	<http://purl.org/dc/elements/1.1/creator>
13	<http://www.w3.org/2000/01/rdf-schema#label>
9	<http://xmlns.com/foaf/0.1/homepage>
9	<http://xmlns.com/foaf/0.1/based_near>
9	<http://www.w3.org/2003/01/geo/wgs84_pos#long>
9	<http://www.w3.org/2003/01/geo/wgs84_pos#lat>
7	<http://www.w3.org/2002/12/cal/ical#summary>
7	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_1>
7	<http://swrc.ontoware.org/ontology#year>
7	<http://swrc.ontoware.org/ontology#month>
7	<http://data.semanticweb.org/ns/swc/ontology#relatedToEvent>
7	<http://data.semanticweb.org/ns/swc/ontology#hasRelatedDocument>
6	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_2>
6	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#authorList>
6	<http://swrc.ontoware.org/ontology#title>
6	<http://swrc.ontoware.org/ontology#abstract>
6	<http://purl.org/dc/elements/1.1/title>
6	<http://data.semanticweb.org/ns/swc/ontology#isPartOf>
6	<http://data.semanticweb.org/ns/swc/ontology#hasPart>
4	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_3>
3	<http://swrc.ontoware.org/ontology#editor>
3	<http://data.semanticweb.org/ns/swc/ontology#holdsRole>
3	<http://data.semanticweb.org/ns/swc/ontology#heldBy>
2	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_4>
1	<http://www.w3.org/2002/12/cal/ical#url>
1	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_5>
1	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#editorList>
1	<http://swrc.ontoware.org/ontology#booktitle>
1	<http://data.semanticweb.org/ns/swc/ontology#isSuperEventOf>
1	<http://data.semanticweb.org/ns/swc/ontology#isSubEventOf>
1	<http://data.semanticweb.org/ns/swc/ontology#isRoleAt>
1	<http://data.semanticweb.org/ns/swc/ontology#hasRole>
1	<http://data.semanticweb.org/ns/swc/ontology#hasAcronym>
1	<http://data.semanticweb.org/ns/swc/ontology#completeGraph>
