64	<http://www.w3.org/2000/01/rdf-schema#label>
62	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
58	<http://xmlns.com/foaf/0.1/name>
33	<http://xmlns.com/foaf/0.1/member>
33	<http://xmlns.com/foaf/0.1/mbox_sha1sum>
33	<http://xmlns.com/foaf/0.1/based_near>
33	<http://swrc.ontoware.org/ontology#affiliation>
25	<http://data.semanticweb.org/ns/swc/ontology#holdsRole>
25	<http://data.semanticweb.org/ns/swc/ontology#heldBy>
21	<http://purl.org/dc/elements/1.1/subject>
11	<http://xmlns.com/foaf/0.1/maker>
11	<http://xmlns.com/foaf/0.1/made>
11	<http://swrc.ontoware.org/ontology#author>
11	<http://purl.org/dc/elements/1.1/creator>
6	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_1>
6	<http://swrc.ontoware.org/ontology#year>
6	<http://swrc.ontoware.org/ontology#month>
5	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#authorList>
5	<http://swrc.ontoware.org/ontology#abstract>
5	<http://purl.org/dc/elements/1.1/title>
5	<http://data.semanticweb.org/ns/swc/ontology#isPartOf>
5	<http://data.semanticweb.org/ns/swc/ontology#hasPart>
4	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_2>
3	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_3>
3	<http://swrc.ontoware.org/ontology#editor>
2	<http://www.w3.org/2002/12/cal/ical#tzid>
2	<http://www.w3.org/2002/12/cal/ical#date>
2	<http://data.semanticweb.org/ns/swc/ontology#isRoleAt>
2	<http://data.semanticweb.org/ns/swc/ontology#hasRole>
1	<http://xmlns.com/foaf/0.1/homepage>
1	<http://www.w3.org/2002/12/cal/ical#url>
1	<http://www.w3.org/2002/12/cal/ical#dtstart>
1	<http://www.w3.org/2002/12/cal/ical#dtend>
1	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_4>
1	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#editorList>
1	<http://swrc.ontoware.org/ontology#booktitle>
1	<http://data.semanticweb.org/ns/swc/ontology#relatedToEvent>
1	<http://data.semanticweb.org/ns/swc/ontology#hasRelatedDocument>
1	<http://data.semanticweb.org/ns/swc/ontology#hasAcronym>
1	<http://data.semanticweb.org/ns/swc/ontology#completeGraph>
