883	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
584	<http://www.w3.org/2002/07/owl#sameAs>
471	<http://xmlns.com/foaf/0.1/name>
451	<http://www.w3.org/2000/01/rdf-schema#seeAlso>
448	<http://xmlns.com/foaf/0.1/maker>
448	<http://xmlns.com/foaf/0.1/made>
448	<http://swrc.ontoware.org/ontology#author>
448	<http://purl.org/dc/elements/1.1/creator>
423	<http://xmlns.com/foaf/0.1/page>
370	<http://xmlns.com/foaf/0.1/mbox_sha1sum>
343	<http://www.w3.org/2000/01/rdf-schema#label>
333	<http://xmlns.com/foaf/0.1/member>
333	<http://swrc.ontoware.org/ontology#affiliation>
208	<http://xmlns.com/foaf/0.1/topic>
208	<http://data.semanticweb.org/ns/swc/ontology#hasTopic>
177	<http://www.w3.org/2002/12/cal/ical#summary>
139	<http://data.semanticweb.org/ns/swc/ontology#hasRelatedDocument>
138	<http://data.semanticweb.org/ns/swc/ontology#relatedToEvent>
135	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_1>
135	<http://swrc.ontoware.org/ontology#year>
135	<http://swrc.ontoware.org/ontology#month>
133	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#authorList>
133	<http://swrc.ontoware.org/ontology#title>
133	<http://swrc.ontoware.org/ontology#pages>
133	<http://swrc.ontoware.org/ontology#abstract>
133	<http://purl.org/dc/elements/1.1/title>
133	<http://data.semanticweb.org/ns/swc/ontology#isPartOf>
133	<http://data.semanticweb.org/ns/swc/ontology#hasPart>
124	<http://swrc.ontoware.org/ontology#url>
119	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_2>
110	<http://data.semanticweb.org/ns/swc/ontology#isSuperEventOf>
110	<http://data.semanticweb.org/ns/swc/ontology#isSubEventOf>
95	<http://www.w3.org/2002/12/cal/ical#dtstart>
87	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_3>
81	<http://xmlns.com/foaf/0.1/homepage>
80	<http://xmlns.com/foaf/0.1/based_near>
80	<http://www.w3.org/2003/01/geo/wgs84_pos#long>
80	<http://www.w3.org/2003/01/geo/wgs84_pos#lat>
62	<http://www.w3.org/2002/12/cal/ical#duration>
54	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_4>
33	<http://www.w3.org/2002/12/cal/ical#dtend>
30	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_5>
26	<http://data.semanticweb.org/ns/swc/ontology#holdsRole>
26	<http://data.semanticweb.org/ns/swc/ontology#heldBy>
18	<http://www.w3.org/2002/12/cal/ical#url>
17	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_6>
14	<http://swrc.ontoware.org/ontology#editor>
14	<http://data.semanticweb.org/ns/swc/ontology#isRoleAt>
14	<http://data.semanticweb.org/ns/swc/ontology#hasRole>
9	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_7>
6	<http://data.semanticweb.org/ns/swc/ontology#hasAcronym>
5	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_8>
3	<http://www.w3.org/2002/12/cal/ical#description>
3	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_9>
2	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#editorList>
2	<http://swrc.ontoware.org/ontology#booktitle>
1	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_11>
1	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_10>
1	<http://swrc.ontoware.org/ontology#volume>
1	<http://swrc.ontoware.org/ontology#series>
1	<http://swrc.ontoware.org/ontology#publisher>
1	<http://swrc.ontoware.org/ontology#address>
1	<http://data.semanticweb.org/ns/swc/ontology#hasLogo>
1	<http://data.semanticweb.org/ns/swc/ontology#completeGraph>
