66	<http://www.w3.org/2000/01/rdf-schema#label>
62	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>
59	<http://xmlns.com/foaf/0.1/name>
34	<http://xmlns.com/foaf/0.1/member>
34	<http://swrc.ontoware.org/ontology#affiliation>
30	<http://xmlns.com/foaf/0.1/based_near>
19	<http://data.semanticweb.org/ns/swc/ontology#holdsRole>
19	<http://data.semanticweb.org/ns/swc/ontology#heldBy>
14	<http://xmlns.com/foaf/0.1/maker>
14	<http://xmlns.com/foaf/0.1/made>
14	<http://swrc.ontoware.org/ontology#author>
14	<http://purl.org/dc/elements/1.1/creator>
12	<http://xmlns.com/foaf/0.1/mbox_sha1sum>
9	<http://purl.org/dc/elements/1.1/subject>
7	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_1>
7	<http://swrc.ontoware.org/ontology#year>
7	<http://swrc.ontoware.org/ontology#month>
6	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_2>
6	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#authorList>
6	<http://swrc.ontoware.org/ontology#abstract>
6	<http://purl.org/dc/elements/1.1/title>
6	<http://data.semanticweb.org/ns/swc/ontology#isPartOf>
6	<http://data.semanticweb.org/ns/swc/ontology#hasPart>
3	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_3>
3	<http://swrc.ontoware.org/ontology#editor>
2	<http://www.w3.org/2002/12/cal/ical#tzid>
2	<http://www.w3.org/2002/12/cal/ical#date>
2	<http://data.semanticweb.org/ns/swc/ontology#isRoleAt>
2	<http://data.semanticweb.org/ns/swc/ontology#hasRole>
1	<http://xmlns.com/foaf/0.1/homepage>
1	<http://www.w3.org/2002/12/cal/ical#url>
1	<http://www.w3.org/2002/12/cal/ical#dtstart>
1	<http://www.w3.org/2002/12/cal/ical#dtend>
1	<http://www.w3.org/1999/02/22-rdf-syntax-ns#_4>
1	<http://www.cs.vu.nl/~mcaklein/onto/swrc_ext/2005/05#editorList>
1	<http://swrc.ontoware.org/ontology#booktitle>
1	<http://data.semanticweb.org/ns/swc/ontology#relatedToEvent>
1	<http://data.semanticweb.org/ns/swc/ontology#hasRelatedDocument>
1	<http://data.semanticweb.org/ns/swc/ontology#hasAcronym>
1	<http://data.semanticweb.org/ns/swc/ontology#completeGraph>
